Gene,C,Z,Pval,FDR
Slc6a9,-0.002686124780773969,-0.5288993,0.7015623503683099,0.7979774492685053
Baiap2l2,-0.002501473641702416,-0.5301647,0.7020011347437891,0.7979774492685053
H2-Oa,-0.0040048491354517214,-0.5304397,0.7020964379222896,0.7979774492685053
Sox5,-0.0031756623070171236,-0.5434471,0.7065889901600534,0.8013428302421854
Celf5,-0.004003733820491669,-0.5434773,0.7065993908809478,0.8013428302421854
Ltbp4,-0.0014050327290600739,-0.54475534,0.7070391008085017,0.8013428302421854
Cmah,-0.003989947344504173,-0.54501414,0.7071281047227553,0.8013428302421854
Cd38,-0.003559436290231947,-0.5482425,0.7082373015139211,0.801798090147039
Ehd3,-0.0027547415082300204,-0.5491996,0.7085657540834298,0.801798090147039
Kctd11,-0.0041777078857924985,-0.5516749,0.7094144459573152,0.8021720689130196
Cpne5,-0.0013405949443648889,-0.55724794,0.7113209791271397,0.8037407851743155
Slc37a3,-0.0031083982471726,-0.56054974,0.712447737441122,0.8044267670013544
Il18r1,-0.003266512511722346,-0.5657043,0.7142025894534954,0.8056439514075839
Prob1,-0.0013744512408589153,-0.56749684,0.7148116622484776,0.8056439514075839
Klhl30,-0.0007997807193932613,-0.5701721,0.7157195017064453,0.8056439514075839
Poln,-0.0025700384688925027,-0.5741882,0.7170797640623294,0.8056439514075839
Gcfc2,-0.003705178138574545,-0.57464373,0.7172338650756183,0.8056439514075839
Plxna1,-0.003287408501369509,-0.57539314,0.7174872788213338,0.8056439514075839
Fyb,-0.0034744193706168075,-0.57591116,0.7176623854806476,0.8056439514075839
1700016K19Rik,-0.0011708024475048171,-0.5763855,0.7178226778131495,0.8056439514075839
Gstm7,-0.004845979576814033,-0.5790287,0.7187151046509561,0.8056439514075839
Fam135a,-0.0036762559967461277,-0.57907337,0.7187301659521146,0.8056439514075839
Alpk2,-0.0032683786855260888,-0.5858082,0.7209977995578172,0.8066968004250545
9930111J21Rik2,-0.0041173806254650915,-0.58645993,0.7212167609847475,0.8066968004250545
Gm11696,-0.002555689902980997,-0.5865077,0.7212327983128395,0.8066968004250545
Nit1,-0.0047593956081971355,-0.5896388,0.7222835931399371,0.8072888102387167
Cct6a,-0.0026034803554923942,-0.59439766,0.7238769147629834,0.8079939857104497
Ly6f,-0.0030417541096068113,-0.5946415,0.7239584355170502,0.8079939857104497
Slc9b2,-0.001507729877996496,-0.5993653,0.7255353423253998,0.809170540287982
Arnt2,-0.0012575427296000364,-0.60585624,0.7276948898816524,0.8094804832323999
Gpr114,-0.0017803392739842972,-0.6075607,0.7282605617429626,0.8094804832323999
Hip1r,-0.004378271417056381,-0.6078702,0.7283632243030029,0.8094804832323999
Lrrk2,-0.004010152903914358,-0.60899067,0.7287346881767854,0.8094804832323999
Ccl17,-0.0012668494599957203,-0.6117733,0.7296561253486916,0.8094804832323999
Fam169a,-0.0036681009225215996,-0.6124775,0.729889053833805,0.8094804832323999
Prickle1,-0.00421319011688199,-0.6152323,0.7307993365203866,0.8094804832323999
Efna1,-0.0015658437267985768,-0.61547333,0.7308789115010303,0.8094804832323999
6430531B16Rik,-0.0018989029602842571,-0.61664534,0.7312656578623389,0.8094804832323999
Cacna2d4,-0.003523879783668163,-0.6166484,0.7312666606047439,0.8094804832323999
Ptger3,-0.004154332049010814,-0.6210101,0.7327035192165007,0.8094804832323999
Ephb4,-0.001436151445380256,-0.62122196,0.7327732035923639,0.8094804832323999
Itpr3,-0.0035027907581119734,-0.6218959,0.7329948424316706,0.8094804832323999
Cdh17,-0.0033871160764354325,-0.6227614,0.733279345586547,0.8094804832323999
5830418P13Rik,-0.0012449713756183575,-0.6270864,0.7346986996087279,0.8094804832323999
Cxcl3,-0.0028452072037887187,-0.62716395,0.7347241132268749,0.8094804832323999
Nbea,-0.0014978251673975576,-0.6289275,0.7353017487235796,0.8094804832323999
Zfp747,-0.003869417280877974,-0.6314606,0.7361303006776412,0.8094804832323999
Rnf122,-0.002496080185326824,-0.63184357,0.7362554489756183,0.8094804832323999
Plk2,-0.004437516192189492,-0.6324017,0.7364377898732093,0.8094804832323999
Bbs1,-0.002420825871805398,-0.6334944,0.736794574208302,0.8094804832323999
Gltscr2,-0.0036751287513609714,-0.63898647,0.7385841325821568,0.8099477623337732
Atxn7l1,-0.00423251483117476,-0.64303976,0.7399008504845358,0.8099477623337732
Nrn1l,-0.0037459836258201605,-0.6434501,0.7400339520956141,0.8099477623337732
Fbxl5,-0.004354910411104528,-0.6437976,0.7401466472192035,0.8099477623337732
2010315B03Rik,-0.0039602055117879216,-0.6446937,0.7404371412537963,0.8099477623337732
0610009L18Rik,-0.003544437132442522,-0.64556706,0.7407201119795652,0.8099477623337732
Fam174b,-0.003690491259364607,-0.64606833,0.7408824492665522,0.8099477623337732
Vwa5a,-0.004082884832108012,-0.65439206,0.743570376901361,0.8113099342973865
Rxra,-0.005561622539904703,-0.6546081,0.7436399367969433,0.8113099342973865
2610528A11Rik,-0.003801990691553015,-0.65506387,0.7437866828123573,0.8113099342973865
Limch1,-0.0019215515310642315,-0.6564257,0.7442248751306776,0.8113099342973865
Gm1976,-0.003364412365723523,-0.6730815,0.7495522841038351,0.8165425304663876
Sh2d3c,-0.004510512346834094,-0.6780315,0.7511241408309509,0.8172526414311154
Fbxo10,-0.0030459883093734946,-0.6784602,0.7512600185765357,0.8172526414311154
Traf1,-0.0037244546936857667,-0.68710667,0.7539922439990265,0.8190907338067086
Plekhg4,-0.00224962312871737,-0.6871565,0.7540079429422221,0.8190907338067086
Cox6a2,-0.003912460513588743,-0.6949727,0.7564637929202884,0.8211822941378727
Slc26a11,-0.0032595214557648174,-0.699664,0.7579314170862637,0.8221989023472572
P4ha2,-0.0025065419794793892,-0.710248,0.7612248180658564,0.8242646942150078
Enah,-0.0035451237822283423,-0.71215254,0.7618148390241475,0.8242646942150078
Slfn4,-0.00224122161602786,-0.71582323,0.7629497476721131,0.8242646942150078
Bcam,-0.0023574397693733188,-0.717028,0.7633215967483025,0.8242646942150078
Gm14446,-0.002963606277869161,-0.71771014,0.7635319843049919,0.8242646942150078
Abtb2,-0.006038149289307731,-0.71985614,0.7641932133678143,0.8242646942150078
Dach2,-0.0014507555005178223,-0.71998286,0.764232226378768,0.8242646942150078
Gpr18,-0.005023672334126185,-0.7211298,0.7645851633995515,0.8242646942150078
Il7,-0.004061099593976058,-0.72126895,0.7646279721529401,0.8242646942150078
Zfp784,-0.003822412790048238,-0.72594327,0.766063224746226,0.8252372107913416
Spink2,-0.003886369423826179,-0.73014235,0.7673484130177213,0.8256916079808854
Myo1d,-0.003848658592462806,-0.73080814,0.7675518242147894,0.8256916079808854
Zfp709,-0.0031347252056274223,-0.7336755,0.7684267269209151,0.8258837051716194
Ccl27a,-0.004584311186011848,-0.7350284,0.768838896708107,0.8258837051716194
Gm5069,-0.005280897365979014,-0.73785293,0.76969808786244,0.8258837051716194
Thnsl1,-0.003150901326004889,-0.73899996,0.7700464900279207,0.8258837051716194
Fam134b,-0.004904139982879441,-0.74015814,0.770397978209185,0.8258837051716194
Timp2,-0.0039634483307505065,-0.7493177,0.7731671306857395,0.8280667685236592
Nqo1,-0.003958101034810904,-0.750437,0.7735042295124104,0.8280667685236592
Hivep2,-0.0025308581520155204,-0.7549833,0.7748705005288021,0.8289561401648831
Rab26,-0.003043054663192301,-0.76264495,0.777162414203213,0.8306677501192226
Nacc2,-0.005113179292936535,-0.7647907,0.7778019108431116,0.8306677501192226
Susd2,-0.004299210365806079,-0.7669943,0.7784575469988995,0.8306677501192226
Gpr25,-0.002522488747508517,-0.7675303,0.7786168639683411,0.8306677501192226
Prex2,-0.0031300323666587047,-0.77265644,0.7801371338753701,0.8317164485117582
Eps8l1,-0.0031999897044691027,-0.77845937,0.7818508749341954,0.8329698240868096
Pdgfa,-0.003796191355397277,-0.78178173,0.7828285709259496,0.8334378458001168
Jup,-0.004439182974677481,-0.78478336,0.7837097020074306,0.8338024870841942
Parvb,-0.0036981965800832995,-0.7883518,0.7847545144176489,0.8343406513176652
Myof,-0.002842048553920686,-0.7934776,0.786250191009412,0.8350071549283771
Ccl5,-0.0024966966559753848,-0.7964939,0.7871274866604809,0.8350071549283771
Tnnc1,-0.005837718255144515,-0.79660386,0.787159432092376,0.8350071549283771
Pkdcc,-0.00548202119153966,-0.7979114,0.7875390479298647,0.8350071549283771
1700056E22Rik,-0.0030755549893032186,-0.8014942,0.7885771943144518,0.8355355898691111
Tmem38a,-0.004724074884997288,-0.8039625,0.7892906919820983,0.8356612471137396
C130050O18Rik,-0.00822858502504055,-0.80564237,0.7897754551210601,0.8356612471137396
Gm5431,-0.0031241240285505706,-0.8134214,0.7920117611051052,0.8374550588734309
Tpk1,-0.004364618503189115,-0.8160887,0.7927752900777687,0.8376902041231303
5330426P16Rik,-0.003950210095234095,-0.8242982,0.7951149302884004,0.8395892988311349
B3gnt3,-0.0037058336450660483,-0.8381093,0.7990153439383352,0.8429806464473907
Kdr,-0.003092210175448532,-0.8395362,0.7994157551581198,0.8429806464473907
Tob1,-0.004530706579751897,-0.8512002,0.802670930510532,0.8458370322874769
Vwf,-0.002603901880588332,-0.8532239,0.8032324295023654,0.8458529257616746
Dsg2,-0.0013401788885391787,-0.85866344,0.8047368866677747,0.8468611152696908
Zfp827,-0.006159846669203245,-0.8676219,0.807199322891965,0.8488753748891046
Actg1,-0.0025422349153082346,-0.8751887,0.8092643819465815,0.8504692893776701
Sall2,-0.0031307042553145713,-0.8870978,0.8124868693107063,0.853276576453849
Nradd,-0.004879626855449209,-0.89291537,0.8140487517407125,0.8542339048064145
Spag4,-0.005188318391714833,-0.89792925,0.8153883655767661,0.8542339048064145
Batf2,-0.004156203360551676,-0.9011603,0.8162484520932728,0.8542339048064145
Fam129a,-0.00480991672116494,-0.902401,0.816578047111076,0.8542339048064145
Rltpr,-0.0038541613027172406,-0.90272635,0.8166644265792677,0.8542339048064145
5730409E04Rik,-0.002766069365699514,-0.90289587,0.8167094180319725,0.8542339048064145
Csf1,-0.00841446135630101,-0.9123112,0.8191975389718025,0.856257792254119
Hcst,-0.006416334096847025,-0.9190078,0.8209542480903811,0.8575149635923819
Rpp25,-0.005185632534378274,-0.9229744,0.821989728842456,0.8577375473180899
Beta-s,-0.0015824763551593095,-0.9240718,0.8222755298579105,0.8577375473180899
Phf1,-0.005622485269115783,-0.93783385,0.8258350976856108,0.8608705260722731
Ddx60,-0.0056285891017724314,-0.946246,0.8279884426841277,0.862534393859374
Dmd,-0.004117644412625881,-0.9762362,0.8355262919795736,0.8696971259042314
Suox,-0.006015065028381316,-0.9781015,0.8359879349777108,0.8696971259042314
Gm15708,-0.006867795634766947,-0.981049,0.8367157110472769,0.8698696579591569
Lck,-0.005136997815358785,-0.9933861,0.8397390811041419,0.8724269111068534
Plekhg5,-0.003104920103130818,-1.0266054,0.8476968372512523,0.8801037585948616
BC017612,-0.006317471145357599,-1.0320643,0.8489790061256696,0.8808441698944615
Ccser2,-0.005841108596276573,-1.039605,0.8507382784960309,0.8818340036518449
Snhg12,-0.006728920110582284,-1.0410436,0.8510723523616643,0.8818340036518449
Usp54,-0.00680472096513555,-1.0545549,0.8541855392200774,0.8844677021489498
Lztfl1,-0.005531234012435148,-1.0626881,0.8560382931833104,0.8849954698146998
Tubb2b,-0.004057944628703715,-1.0628605,0.8560773883430607,0.8849954698146998
Gbp5,-0.005500940710507372,-1.069516,0.8575813757123474,0.8849954698146998
Ube2h,-0.006181832445997956,-1.0700043,0.8576913232991117,0.8849954698146998
Dleu7,-0.0033918748025340713,-1.0714152,0.858008606167594,0.8849954698146998
BC147527,-0.0036077835928211392,-1.0719353,0.8581254523203259,0.8849954698146998
Efna5,-0.004513565829998218,-1.083092,0.8606161995190583,0.8869732868545288
BC064078,-0.0036627236655263633,-1.0935261,0.8629185675153016,0.8887544527702508
Odf3b,-0.0024403083321864402,-1.1094987,0.8663924559890668,0.8917390437972575
Slc17a5,-0.0060553876439783175,-1.1156617,0.8677165232960051,0.8925084239616052
Bok,-0.004215804590300309,-1.1454622,0.8739911181668298,0.8978509009764751
Zc3hav1,-0.0051887165602403145,-1.1458462,0.874070612255522,0.8978509009764751
Zfp219,-0.0059556992275509625,-1.14927,0.8747776796679164,0.8979813316484978
Auts2,-0.0055676499562280855,-1.15757,0.8764802220187273,0.8991327923691119
AA467197,-0.005327242598972745,-1.160568,0.8770911871800802,0.8991636806322941
Rapsn,-0.007191213045841826,-1.1697233,0.8789438252085653,0.9004666058390861
Serpinb10,-0.008097212721312147,-1.1777722,0.8805562757189487,0.9015219013313046
Zfp532,-0.003857417330661465,-1.1890635,0.8827926696158608,0.903214178827067
Stk38,-0.008917761594593617,-1.2026733,0.8854486180750736,0.9053331973449233
Wnt9a,-0.002229827496596981,-1.2080593,0.8864877753675442,0.9057974100785204
Cuedc1,-0.005368978544835512,-1.2167026,0.8881413015381664,0.9068883474809245
Hgsnat,-0.008523625813810106,-1.2224194,0.8892254631349161,0.9073968470223139
Serpinh1,-0.006101389906845784,-1.2378253,0.8921095726466239,0.9096716148295261
Oas1c,-0.005405953714437905,-1.2406365,0.8926299631305233,0.9096716148295261
Hes1,-0.004610927737513391,-1.2574787,0.8957098289485423,0.912209746850226
Slc1a1,-0.004252664157049127,-1.2921127,0.9018409422062477,0.9178499530146427
Ankrd13d,-0.00849803020974451,-1.3076283,0.9045002889496151,0.919930922690245
Epha2,-0.006433012106169343,-1.311018,0.9050741571429219,0.919930922690245
Slc25a53,-0.004949437064814688,-1.3268166,0.9077153142471586,0.9220100436053815
Gfod1,-0.008606263057042906,-1.3394208,0.9097831383646988,0.9235044578285598
C030034L19Rik,-0.008620764556430778,-1.3552076,0.9123242820306381,0.9254770567388124
Dntt,-0.00483007448025126,-1.3779767,0.9158947521704777,0.9281403414877082
Zbtb20,-0.006706825161284087,-1.3841053,0.9168368966325604,0.9281403414877082
Naprt1,-0.008134183587143785,-1.3841481,0.9168434475549858,0.9281403414877082
Pacsin1,-0.005202742544512327,-1.387452,0.9173480119355255,0.9281403414877082
Arrb2,-0.0048036932048306615,-1.4030393,0.9196974453647312,0.9299096312374944
Evpl,-0.007106304193291005,-1.4270334,0.923214869720862,0.9328568004751269
BC024386,-0.0032845346707171216,-1.4593967,0.9277720258603407,0.9368500300272716
2310001H17Rik,-0.009361217710071134,-1.5211557,0.9358896171637174,0.9444309826397879
Fgfr1,-0.005732594673282516,-1.5360943,0.9377423739329835,0.9451031105706322
Armcx6,-0.010357666317175662,-1.5363746,0.9377767298685343,0.9451031105706322
Rgs2,-0.009874184592351867,-1.5494522,0.9393634714268667,0.9460863069413076
Cyp4v3,-0.005795129681740442,-1.5958836,0.9447426090234413,0.9507689667276239
Wtip,-0.007991713105001184,-1.6003655,0.9452412401768819,0.9507689667276239
Dopey2,-0.010318939039043958,-1.6061692,0.9458816332706805,0.950795304092866
Tuft1,-0.007548047886708128,-1.6492871,0.9504555848843128,0.9547730340044881
Rsad1,-0.0076897128836625455,-1.6820787,0.9537232118112619,0.9574341970712279
Tmem37,-0.006272536672987388,-1.7709317,0.9617139716577054,0.9648303487531614
Dennd1a,-0.010016167856870963,-1.8157536,0.9652959094703263,0.9677966760751716
Adora2a,-0.00770974435995796,-1.8416239,0.9672349088672947,0.9691130349039302
Trp53inp1,-0.012606116487806915,-1.9525229,0.9745619210213645,0.9758226738299304
Prune2,-0.011659193117672712,-1.9964976,0.9770601083229599,0.9776916921033884
Mctp2,-0.007222250420413633,-2.38642,0.9914933460142437,0.9914933460142437
