Gene,C,Z,Pval,FDR
Gm15133,-0.002215132086243371,-0.372165,0.6451149962626949,0.7372490883534945
Ddc,-0.0022416276943462046,-0.37274554,0.6453310818598095,0.7372490883534945
Rpl39l,-0.0024092588209723427,-0.3780237,0.6472935111256832,0.7389456896921517
Serpinb10,-0.0029280835871969535,-0.3831193,0.6491843394396577,0.7401286767104566
F630111L10Rik,-0.0034142155047590305,-0.38339356,0.6492860096723515,0.7401286767104566
Pnck,-0.0012984871072976474,-0.3869715,0.6506113477323283,0.7410495515962315
Mpped2,-0.0015433667347453251,-0.3883867,0.6511350561671101,0.7410495515962315
Pyroxd2,-0.0038934996449675498,-0.38959315,0.6515812924473765,0.7410495515962315
Myof,-0.0019639654096375763,-0.39074928,0.6520087140013355,0.7410495515962315
Nrtn,-0.001384561948656744,-0.39283496,0.6527793096216705,0.7412850849113499
Gm4841,-0.001034982234027812,-0.39492658,0.6535514626254919,0.7412850849113499
AA986860,-0.0003305342589779824,-0.39520052,0.6536525458036129,0.7412850849113499
Taco1,-0.002292535608057808,-0.39739594,0.6544622450193132,0.7416110973380269
Zfp37,-0.00031762168023860825,-0.3985787,0.6548981718740845,0.7416110973380269
Comp,-0.0010978160897111406,-0.40104204,0.6558054153243538,0.7420956015512424
Ephb4,-0.0008880048719761399,-0.40284586,0.6564691889928334,0.7423040939086238
Poln,-0.0018930722863540798,-0.4079665,0.6583508632273349,0.7433118669274158
Fam169a,-0.002711418718372121,-0.4092647,0.6588272960011958,0.7433118669274158
Cmah,-0.0027148500401487016,-0.41172835,0.6597307292897691,0.7433118669274158
Crebrf,-0.0018874392271585317,-0.41274282,0.6601024768297494,0.7433118669274158
Rab26,-0.001954405034835664,-0.41441044,0.66071322856159,0.7433118669274158
Vcam1,-0.004208975154088159,-0.41894993,0.6623736379361458,0.7433118669274158
Sh3bgrl2,-0.002309463993015644,-0.42047256,0.6629298653904925,0.7433118669274158
4930558J18Rik,-0.002416140362022604,-0.42118937,0.6631915962114596,0.7433118669274158
A930006K02Rik,-0.0033648367705923377,-0.42170668,0.6633804346936528,0.7433118669274158
Matn1,-0.0024518560432655553,-0.4220395,0.6635019101064894,0.7433118669274158
Il18r1,-0.002397690972261793,-0.42396748,0.6642052352057733,0.7433118669274158
Kif5a,-0.00208925690259928,-0.42405972,0.6642388693560874,0.7433118669274158
Cnksr1,-0.001004327592533457,-0.42431325,0.6643313103054458,0.7433118669274158
Nbea,-0.0011405986463610674,-0.4246894,0.6644684484015134,0.7433118669274158
Slc15a2,-0.0009070700629139988,-0.42527726,0.6646827167568001,0.7433118669274158
2010002M12Rik,-0.003050537107606051,-0.4262667,0.6650432401127072,0.7433118669274158
Bbs1,-0.0018863811457639006,-0.42766285,0.6655516994449591,0.7433434565229413
Spire2,-0.0014590545102211177,-0.4333791,0.6676303141993726,0.7451274162801937
Pkib,-0.002900089955611382,-0.44401154,0.6714828794062835,0.7487171332230292
Dach2,-0.0010219363045583917,-0.44492775,0.6718140168260902,0.7487171332230292
1700001O22Rik,-0.0019040496036708478,-0.4477545,0.672834808767955,0.7487806624329774
Gabbr1,-0.0030795165423640725,-0.45056018,0.6738467150832459,0.7487806624329774
1700019G17Rik,-0.0014393171854241,-0.45282587,0.6746629346564155,0.7487806624329774
Arhgap29,-0.0016029114709881771,-0.45299488,0.6747237869403344,0.7487806624329774
Gm11696,-0.0021282505248574426,-0.45345277,0.6748886258967797,0.7487806624329774
9230116N13Rik,-0.0013211980820919589,-0.4534557,0.6748896772200433,0.7487806624329774
Ccr4,-0.0020527915171950073,-0.45754936,0.6763618850202384,0.7487806624329774
C920025E04Rik,-0.0027095434964467735,-0.45858967,0.6767355730463447,0.7487806624329774
Lmbrd2,-0.002412045087488301,-0.45883653,0.6768242184475742,0.7487806624329774
Pde8a,-0.0013854176790737281,-0.45962545,0.6771074568031967,0.7487806624329774
Mmp14,-0.0012674729418762443,-0.45986047,0.6771918135698761,0.7487806624329774
Gucy2c,-0.0004209400895924434,-0.46844658,0.6802673687644261,0.7516444588489161
Pcp4l1,-0.0022215016323183867,-0.46987534,0.6807779566653993,0.7516720948060186
Gm684,-0.0008312248103430394,-0.47383246,0.6821903067527237,0.7524032370072167
Ankrd33b,-0.0034478577230967573,-0.47445494,0.6824122382158476,0.7524032370072167
Kdelr3,-0.0024104543267453836,-0.47876477,0.6839470097911785,0.7535586983322023
Vwa5a,-0.0025511901684880382,-0.48589543,0.6864793438928329,0.7553170999001929
Dzip1,-0.0026091894944242286,-0.48600683,0.6865188369247877,0.7553170999001929
Tnnc1,-0.0031247905465864234,-0.48860982,0.687441020510223,0.7557945310723191
Rmdn2,-0.004552087010270897,-0.4917226,0.688542275119492,0.7564680212100593
Nabp1,-0.0029643293346891704,-0.49663004,0.6902750183077304,0.7578338498867849
H2-Q4,-0.001731669469056919,-0.49845055,0.6909167416119991,0.7580007909393158
Cir1,-0.0038806502720812545,-0.50262487,0.692385979536142,0.7590742926118061
Slc22a18,-0.0029930613549945355,-0.5040189,0.6928759531398463,0.7590742926118061
Wfdc2,-0.001296438523611874,-0.5072487,0.6940098356854153,0.7597788017263245
Lgalsl,-0.0028032961418251725,-0.50946325,0.6947862244321269,0.7600912193787508
Spry4,-0.0025513251051296417,-0.5141971,0.6964429063412602,0.7613655501527336
Gm1976,-0.003163537855178583,-0.51815385,0.6978245331475348,0.7623375986678785
Tmem38a,-0.0028264398687916988,-0.5205919,0.6986744585235765,0.7627278291921695
A130077B15Rik,-0.006897023456466493,-0.5242374,0.6999432825202159,0.7635744900220537
Cpne5,-0.0013100482139161273,-0.5260216,0.7005634002445728,0.7637127771680272
Esr1,-0.001783051462841694,-0.5296626,0.7018270616148805,0.764356731723306
Dip2a,-0.002645241293858593,-0.5305938,0.7021498578172984,0.764356731723306
Hivep2,-0.0015922094924032883,-0.53203315,0.7026484804002715,0.764356731723306
Slc9b2,-0.0014099043200245856,-0.5334218,0.7031291899056769,0.764356731723306
Fam198b,-0.003354639444787817,-0.5367285,0.7042724171446719,0.7650622468350542
Hspa12b,-0.0018536252320552706,-0.53893286,0.7050334086943006,0.7653518349640794
Wtip,-0.0025559829035836862,-0.54070854,0.7056457550218435,0.7654797678863445
Acvrl1,-0.005222068436633094,-0.54217076,0.706149562822017,0.7654898622188252
Rpl3l,-0.003293656664716405,-0.54553354,0.7073066896211797,0.7662076665735382
Ubash3b,-0.0038298482398761062,-0.548472,0.7083160705740011,0.7663821434879065
Ankrd13d,-0.00375403404655524,-0.5488853,0.7084579117126577,0.7663821434879065
Dennd1a,-0.002793357323652279,-0.5546818,0.7104438289351185,0.7679937480388013
Cdk18,-0.0037945449784278534,-0.56778646,0.7149100109266205,0.7722824123617645
Rgs2,-0.00348138062296661,-0.5746208,0.717226103526755,0.7739659301240027
Ric3,-0.0009454059492694105,-0.57533735,0.7174684171369147,0.7739659301240027
Irf4,-0.0018516656964814534,-0.57988685,0.7190045391848817,0.7750828876449839
Rab6b,-0.0033607598350639716,-0.5825786,0.7199114923108304,0.7755205219882849
Ccl27a,-0.004241229404808892,-0.5887042,0.7219701495472409,0.7771973515292969
Bcl2l14,-0.004284529174476737,-0.5924249,0.7232169614955369,0.7779985103510015
0610009L18Rik,-0.0027692158863609523,-0.5946941,0.7239760094523529,0.7782742101612793
Gm15760,-0.003802880839341508,-0.5992829,0.7255078822813976,0.7793797375236666
Hyal1,-0.004032829897270831,-0.6049722,0.7274012603798699,0.780513654718718
Lrch2,-0.0037260513056206943,-0.6058296,0.7276860429077805,0.780513654718718
Nacc2,-0.004856892185158504,-0.6070045,0.7280760448409747,0.780513654718718
Enah,-0.0030141490251745337,-0.61352766,0.7302362488860864,0.7819717914225786
Prob1,-0.0014212680154317096,-0.614164,0.7304465183443466,0.7819717914225786
Gimap5,-0.001946035983538429,-0.6209493,0.7326835180681937,0.7835307761526848
Ltbp3,-0.004084534252816811,-0.6216534,0.7329150929386872,0.7835307761526848
Hcst,-0.004706315306242921,-0.62322795,0.7334326327529781,0.7835429368541132
Ddx60,-0.003568050438947552,-0.62581795,0.7342828230759876,0.7839102138769853
Nradd,-0.003222993452120006,-0.6281482,0.7350465692687635,0.7841847617009275
Gzmm,-0.0013991044803089727,-0.63247204,0.7364607629098998,0.7851523835981576
P2rx3,-0.0034778683792829656,-0.63787127,0.7382212579637112,0.7853771788087428
Gfod1,-0.0041055154599420095,-0.63825953,0.7383476242782807,0.7853771788087428
Rilpl1,-0.0024382473204675867,-0.63865095,0.7384749870552261,0.7853771788087428
Ltbp4,-0.0016794475584054856,-0.64280915,0.7398260282483877,0.7853771788087428
Spink2,-0.003666460328329707,-0.6429802,0.739881531977582,0.7853771788087428
Fabp4,-0.0004210009594567658,-0.6431772,0.7399454407302247,0.7853771788087428
Auts2,-0.0034027757048394262,-0.64403325,0.7402230645232272,0.7853771788087428
Sat2,-0.005934154824148034,-0.64711326,0.7412206791711801,0.7857194927565178
Lama5,-0.0038468187713864167,-0.64816487,0.7415608390938453,0.7857194927565178
Zufsp,-0.0027649696550042712,-0.65632564,0.7441926876095801,0.7879687280572025
Arid3b,-0.004182126562168267,-0.65910006,0.7450842400413784,0.788373481602224
Gm5069,-0.0031563857653006512,-0.66861784,0.748130356737371,0.7906191524713071
A630033H20Rik,-0.002607519886004178,-0.67036825,0.7486884667081553,0.7906191524713071
Gm5113,-0.003401978091806272,-0.6711799,0.7489470311719495,0.7906191524713071
Cacna2d4,-0.002936572211976768,-0.67213005,0.749249545655948,0.7906191524713071
Hist1h4d,-0.006381766372996959,-0.6835352,0.7528656480386999,0.7938937487492558
Tle6,-0.003320593867598951,-0.68579805,0.7535797665991794,0.7941058398199657
Gzma,-0.0016356560287953742,-0.6880624,0.7542932657508221,0.7943169900559678
Gbp3,-0.004183568518914389,-0.69271326,0.7557552422225331,0.7950381401716706
Aldh1l2,-0.005658912437065612,-0.6935101,0.7560052599048444,0.7950381401716706
Trim24,-0.004343548735063929,-0.6999987,0.7580359345951135,0.7965663144547329
E330020D12Rik,-0.0034940064900729727,-0.70144576,0.7584875629885506,0.7965663144547329
Gdf15,-0.004088644449929657,-0.70877296,0.7607673090288767,0.7983197513421387
Gpr114,-0.0018147883736711118,-0.71013117,0.761188600116923,0.7983197513421387
Trpm2,-0.00480607122627191,-0.7138849,0.7623508192988728,0.7984855738314101
Hdac11,-0.002759507984252722,-0.7142816,0.762473471930092,0.7984855738314101
1700016K19Rik,-0.0011677653620695769,-0.7156432,0.7628941625947387,0.7984855738314101
Bcam,-0.0025169512407455883,-0.7228236,0.7651058729931681,0.800259386076638
Abtb2,-0.0060418320233837095,-0.7248053,0.7657142566790974,0.800354942160191
Rbm41,-0.0013574205916429879,-0.72770774,0.7666037454595862,0.80074399323309
Pex11a,-0.00421218504341028,-0.7426429,0.7711510396550546,0.804950646922471
Cd38,-0.004280611584674008,-0.7478282,0.7727181005750918,0.8060428704112144
B3gnt3,-0.0032476087554723435,-0.7534276,0.7744035061133758,0.807256988190913
Fcrl1,-0.0040079684406609,-0.7554173,0.7750006780983874,0.8073358342505408
Oas1c,-0.0036875443831147735,-0.76783204,0.778706511837624,0.8106507601376207
Slc37a3,-0.0034367618738114993,-0.7709882,0.7796430447517071,0.810703681774691
Dqx1,-0.004798800336277884,-0.771534,0.7798047688388339,0.810703681774691
Emid1,-0.002332259567974684,-0.77541476,0.7809526933612189,0.8110923850660007
Creb3l2,-0.0037178306250970194,-0.7768898,0.7813881054967866,0.8110923850660007
4831440E17Rik,-0.002217139896880652,-0.7781189,0.7817505416786001,0.8110923850660007
Gpr18,-0.0054069499538231475,-0.81137025,0.7914234618183292,0.820578378362206
2610528A11Rik,-0.0035728681052030454,-0.8191327,0.7936446423938142,0.8223305933237111
P4ha2,-0.0026646516932476993,-0.823222,0.7948091145833285,0.8229862938963161
Phf1,-0.004672438434834798,-0.83031523,0.796819710938649,0.8245166527627197
4930481A15Rik,-0.00207855886933346,-0.8465966,0.8013899947698258,0.8286918583190983
Radil,-0.001901577111545997,-0.85088664,0.8025838373262166,0.8291666071008186
Pdk2,-0.004879855357544528,-0.8520988,0.8029203772894877,0.8291666071008186
Plk2,-0.005508108604081724,-0.8540877,0.8034718036046198,0.8291829013199676
Sall2,-0.002995618686973512,-0.8574706,0.8044075641644888,0.8295955425227373
Prickle1,-0.004317961810697121,-0.8644525,0.8063303132561868,0.8308396973275421
Odf3b,-0.0017435568149727627,-0.8657537,0.8066873805447647,0.8308396973275421
Arrb2,-0.003231474807078536,-0.86885417,0.8075365488441316,0.8311612883049971
Plekhg4,-0.0027661641735074725,-0.8754633,0.8093390665565001,0.8319239145229645
AW112010,-0.004221878922217367,-0.8763155,0.8095707225711541,0.8319239145229645
Zfp784,-0.004510568299659796,-0.8774901,0.8098897539961936,0.8319239145229645
AA467197,-0.004825004819866486,-0.8894152,0.8131100117371052,0.8341674352325799
Stx1a,-0.0034951983563702117,-0.88957,0.8131515889961001,0.8341674352325799
Susd2,-0.004579678636868912,-0.93775725,0.8258154133446975,0.8465975230844979
Bfsp2,-0.004661761200872053,-0.948543,0.828573456566926,0.848862813213502
Dusp4,-0.0036125119482341528,-0.9541412,0.8299939130923342,0.849755672927866
Actg1,-0.0023884678904251447,-0.9603842,0.8315690539644137,0.8502554603444586
6430531B16Rik,-0.001594337161383613,-0.9604301,0.8315805988123453,0.8502554603444586
Spag4,-0.004558639122501613,-0.96950835,0.8338541919173867,0.852017352533409
Lcat,-0.006307534800163683,-0.98150826,0.8368289172055229,0.8540875737796431
4933403G14Rik,-0.004199103542062624,-0.9821367,0.8369837528576993,0.8540875737796431
Atxn7l1,-0.006499588141734787,-0.9946929,0.840057180925845,0.856659101497502
Vwf,-0.0029004455388572242,-0.99826306,0.8409240926841001,0.8569786013660217
Fgd5,-0.005170551203466878,-1.0093379,0.8435936956608523,0.8591335795282891
Jup,-0.005577091251198886,-1.0416955,0.8512235563428059,0.8659396922014563
1700096K18Rik,-0.004306526987421273,-1.0424372,0.8513954854848944,0.8659396922014563
Timp2,-0.005250346858087865,-1.0596417,0.8553461867820644,0.8693866691652237
Zglp1,-0.005305388625655197,-1.0659897,0.8567858583931076,0.8702785490764636
Slfn4,-0.002661172304947563,-1.0703075,0.8577595386613883,0.8705778022197225
Pkp3,-0.006759088673715461,-1.0722907,0.8582052494749978,0.8705778022197225
Nqo1,-0.006217913561170098,-1.0780349,0.8594909042222496,0.8713110148893533
Evpl,-0.005100664926310025,-1.083194,0.8606388426802769,0.8719037489980815
Zfp623,-0.008623338149207274,-1.1107131,0.8666540743941378,0.8774234840824887
Zfp287,-0.006947376261260132,-1.1376355,0.8723636353136529,0.8826267369055782
Rftn2,-0.004199283933205007,-1.1541121,0.8757728934962694,0.8854973475716689
Plxnc1,-0.007712679948372861,-1.1653502,0.8780613663941437,0.887231720090166
Ptgs2,-0.006999378708978924,-1.173707,0.8797437989383612,0.8883518595933354
Tubb2b,-0.0035827480358876216,-1.19797,0.8845356581988106,0.8926083434757229
Slc26a11,-0.0031391631992097047,-1.242674,0.8930060044037582,0.9005689217048976
N4bp3,-0.005474841504293119,-1.2548671,0.895236491284897,0.9018180440193773
Aif1l,-0.0042706448755950545,-1.2558222,0.8954097762647175,0.9018180440193773
Gab2,-0.008387049767825606,-1.2739301,0.8986559002632508,0.9044989165198389
Usp54,-0.00822291773502818,-1.3314404,0.9084779362233066,0.9137906726924487
Rapsn,-0.008818580920831907,-1.4413617,0.9252587328701312,0.9300652717421838
C030034L19Rik,-0.009307325048818635,-1.4593277,0.927762532237233,0.9319768980553126
Psd3,-0.0059794916662118435,-1.5469115,0.9390577035476219,0.942711624573099
1110054M08Rik,-0.005343840598699919,-1.5698994,0.9417807460227194,0.9448325306825468
D730005E14Rik,-0.012299772194502023,-1.9011168,0.9713566453611701,0.9738731133543337
Hoxa9,-0.004525774479478897,-1.9830667,0.9763200089632864,0.9782157759709821
Dennd1c,-0.010164234309812104,-2.29447,0.9891182438820435,0.9903978276386827
Tmem37,-0.007233839740482812,-2.409288,0.9920081588296207,0.9926494052154187
Ccdc173,-0.012362808827817973,-2.4897873,0.9936090224848745,0.9936090224848745
